,rate_code_id,RatecodeID,rate_code_name
1218,1218,1,standard rate
1219,1219,1,standard rate
1220,1220,1,standard rate
1221,1221,1,standard rate
1222,1222,1,standard rate
1223,1223,1,standard rate
1224,1224,1,standard rate
1225,1225,1,standard rate
1226,1226,1,standard rate
1227,1227,2,JFK
1228,1228,1,standard rate
1229,1229,1,standard rate
1230,1230,1,standard rate
1231,1231,1,standard rate
1232,1232,1,standard rate
1233,1233,1,standard rate
1234,1234,1,standard rate
1235,1235,1,standard rate
1236,1236,1,standard rate
1237,1237,1,standard rate
1238,1238,1,standard rate
1239,1239,2,JFK
1240,1240,1,standard rate
1241,1241,1,standard rate
1242,1242,1,standard rate
1243,1243,1,standard rate
1244,1244,1,standard rate
1245,1245,1,standard rate
1246,1246,1,standard rate
1247,1247,1,standard rate
1248,1248,1,standard rate
1249,1249,1,standard rate
1250,1250,1,standard rate
1251,1251,1,standard rate
1252,1252,1,standard rate
1253,1253,1,standard rate
1254,1254,1,standard rate
1255,1255,1,standard rate
1256,1256,1,standard rate
1257,1257,1,standard rate
1258,1258,1,standard rate
1259,1259,1,standard rate
1260,1260,1,standard rate
1261,1261,1,standard rate
1262,1262,1,standard rate
1263,1263,1,standard rate
1264,1264,1,standard rate
1265,1265,1,standard rate
1266,1266,1,standard rate
1267,1267,1,standard rate
1268,1268,1,standard rate
1269,1269,1,standard rate
1270,1270,1,standard rate
1271,1271,1,standard rate
1272,1272,1,standard rate
1273,1273,1,standard rate
1274,1274,1,standard rate
1275,1275,1,standard rate
1276,1276,1,standard rate
1277,1277,1,standard rate
1278,1278,1,standard rate
1279,1279,1,standard rate
1280,1280,1,standard rate
1281,1281,1,standard rate
1282,1282,1,standard rate
1283,1283,1,standard rate
1284,1284,1,standard rate
1285,1285,1,standard rate
1286,1286,1,standard rate
1287,1287,1,standard rate
1288,1288,1,standard rate
1289,1289,1,standard rate
1290,1290,1,standard rate
1291,1291,1,standard rate
1292,1292,1,standard rate
1293,1293,1,standard rate
1294,1294,1,standard rate
1295,1295,1,standard rate
1296,1296,1,standard rate
1297,1297,1,standard rate
1298,1298,1,standard rate
1299,1299,1,standard rate
1300,1300,1,standard rate
1301,1301,1,standard rate
1302,1302,1,standard rate
1303,1303,1,standard rate
1304,1304,1,standard rate
1305,1305,1,standard rate
1306,1306,1,standard rate
1307,1307,1,standard rate
1308,1308,1,standard rate
1309,1309,1,standard rate
1310,1310,1,standard rate
1311,1311,1,standard rate
1312,1312,1,standard rate
1313,1313,1,standard rate
1314,1314,1,standard rate
1315,1315,1,standard rate
1316,1316,1,standard rate
1317,1317,1,standard rate
1318,1318,1,standard rate
1319,1319,1,standard rate
1320,1320,1,standard rate
1321,1321,1,standard rate
1322,1322,1,standard rate
1323,1323,1,standard rate
1324,1324,1,standard rate
1325,1325,1,standard rate
1326,1326,1,standard rate
1327,1327,1,standard rate
1328,1328,1,standard rate
1329,1329,1,standard rate
1330,1330,1,standard rate
1331,1331,1,standard rate
1332,1332,1,standard rate
1333,1333,1,standard rate
1334,1334,1,standard rate
1335,1335,1,standard rate
1336,1336,1,standard rate
1337,1337,2,JFK
1338,1338,1,standard rate
1339,1339,1,standard rate
1340,1340,1,standard rate
1341,1341,1,standard rate
1342,1342,1,standard rate
1343,1343,1,standard rate
1344,1344,1,standard rate
1345,1345,1,standard rate
1346,1346,1,standard rate
1347,1347,1,standard rate
1348,1348,1,standard rate
1349,1349,1,standard rate
1350,1350,1,standard rate
1351,1351,1,standard rate
1352,1352,1,standard rate
1353,1353,1,standard rate
1354,1354,1,standard rate
1355,1355,1,standard rate
1356,1356,1,standard rate
1357,1357,1,standard rate
1358,1358,1,standard rate
1359,1359,1,standard rate
1360,1360,2,JFK
1361,1361,1,standard rate
1362,1362,1,standard rate
1363,1363,1,standard rate
1364,1364,1,standard rate
1365,1365,1,standard rate
1366,1366,1,standard rate
1367,1367,1,standard rate
1368,1368,1,standard rate
1369,1369,1,standard rate
1370,1370,1,standard rate
1371,1371,1,standard rate
1372,1372,1,standard rate
1373,1373,1,standard rate
1374,1374,1,standard rate
1375,1375,1,standard rate
1376,1376,1,standard rate
1377,1377,1,standard rate
1378,1378,1,standard rate
1379,1379,1,standard rate
1380,1380,1,standard rate
1381,1381,1,standard rate
1382,1382,1,standard rate
1383,1383,1,standard rate
1384,1384,1,standard rate
1385,1385,1,standard rate
1386,1386,1,standard rate
1387,1387,1,standard rate
1388,1388,1,standard rate
1389,1389,2,JFK
1390,1390,1,standard rate
1391,1391,1,standard rate
1392,1392,1,standard rate
1393,1393,1,standard rate
1394,1394,1,standard rate
1395,1395,1,standard rate
1396,1396,1,standard rate
1397,1397,1,standard rate
1398,1398,1,standard rate
1399,1399,1,standard rate
1400,1400,1,standard rate
1401,1401,1,standard rate
1402,1402,1,standard rate
1403,1403,1,standard rate
1404,1404,1,standard rate
1405,1405,1,standard rate
1406,1406,1,standard rate
1407,1407,1,standard rate
1408,1408,1,standard rate
1409,1409,1,standard rate
1410,1410,1,standard rate
1411,1411,1,standard rate
1412,1412,1,standard rate
1413,1413,1,standard rate
1414,1414,1,standard rate
1415,1415,1,standard rate
1416,1416,1,standard rate
1417,1417,1,standard rate
1418,1418,1,standard rate
1419,1419,1,standard rate
1420,1420,1,standard rate
1421,1421,1,standard rate
1422,1422,1,standard rate
1423,1423,1,standard rate
1424,1424,1,standard rate
1425,1425,1,standard rate
1426,1426,1,standard rate
1427,1427,1,standard rate
1428,1428,1,standard rate
1429,1429,2,JFK
1430,1430,1,standard rate
1431,1431,1,standard rate
1432,1432,1,standard rate
1433,1433,1,standard rate
1434,1434,1,standard rate
1435,1435,1,standard rate
1436,1436,1,standard rate
1437,1437,1,standard rate
1438,1438,1,standard rate
1439,1439,1,standard rate
1440,1440,1,standard rate
1441,1441,1,standard rate
1442,1442,1,standard rate
1443,1443,1,standard rate
1444,1444,1,standard rate
1445,1445,1,standard rate
1446,1446,1,standard rate
1447,1447,1,standard rate
1448,1448,1,standard rate
1449,1449,1,standard rate
1450,1450,1,standard rate
1451,1451,1,standard rate
1452,1452,1,standard rate
1453,1453,1,standard rate
1454,1454,1,standard rate
1455,1455,1,standard rate
1456,1456,1,standard rate
1457,1457,1,standard rate
1458,1458,1,standard rate
1459,1459,1,standard rate
1460,1460,1,standard rate
1461,1461,1,standard rate
1462,1462,1,standard rate
1463,1463,1,standard rate
1464,1464,1,standard rate
1465,1465,1,standard rate
1466,1466,1,standard rate
1467,1467,1,standard rate
1468,1468,1,standard rate
1469,1469,1,standard rate
1470,1470,1,standard rate
1471,1471,1,standard rate
1472,1472,1,standard rate
1473,1473,1,standard rate
1474,1474,1,standard rate
1475,1475,1,standard rate
1476,1476,1,standard rate
1477,1477,1,standard rate
1478,1478,1,standard rate
1479,1479,1,standard rate
1480,1480,1,standard rate
1481,1481,1,standard rate
1482,1482,1,standard rate
1483,1483,1,standard rate
1484,1484,1,standard rate
1485,1485,1,standard rate
1486,1486,2,JFK
1487,1487,1,standard rate
1488,1488,1,standard rate
1489,1489,1,standard rate
1490,1490,2,JFK
1491,1491,1,standard rate
1492,1492,1,standard rate
1493,1493,1,standard rate
1494,1494,1,standard rate
1495,1495,1,standard rate
1496,1496,1,standard rate
1497,1497,1,standard rate
1498,1498,1,standard rate
1499,1499,1,standard rate
1500,1500,1,standard rate
1501,1501,1,standard rate
1502,1502,1,standard rate
1503,1503,1,standard rate
1504,1504,1,standard rate
1505,1505,1,standard rate
1506,1506,1,standard rate
1507,1507,1,standard rate
1508,1508,1,standard rate
1509,1509,1,standard rate
1510,1510,1,standard rate
1511,1511,1,standard rate
1512,1512,1,standard rate
1513,1513,1,standard rate
1514,1514,1,standard rate
1515,1515,1,standard rate
1516,1516,1,standard rate
1517,1517,1,standard rate
1518,1518,1,standard rate
1519,1519,1,standard rate
1520,1520,1,standard rate
1521,1521,1,standard rate
1522,1522,1,standard rate
1523,1523,1,standard rate
1524,1524,1,standard rate
1525,1525,1,standard rate
1526,1526,1,standard rate
1527,1527,1,standard rate
1528,1528,1,standard rate
1529,1529,1,standard rate
1530,1530,1,standard rate
1531,1531,1,standard rate
1532,1532,1,standard rate
1533,1533,1,standard rate
1534,1534,2,JFK
1535,1535,1,standard rate
1536,1536,1,standard rate
1537,1537,1,standard rate
1538,1538,1,standard rate
1539,1539,1,standard rate
1540,1540,1,standard rate
1541,1541,1,standard rate
1542,1542,1,standard rate
1543,1543,1,standard rate
1544,1544,1,standard rate
1545,1545,3,newark
1546,1546,1,standard rate
1547,1547,1,standard rate
1548,1548,1,standard rate
1549,1549,1,standard rate
1550,1550,1,standard rate
1551,1551,1,standard rate
1552,1552,1,standard rate
1553,1553,1,standard rate
1554,1554,1,standard rate
1555,1555,1,standard rate
1556,1556,1,standard rate
1557,1557,1,standard rate
1558,1558,1,standard rate
1559,1559,1,standard rate
1560,1560,1,standard rate
1561,1561,1,standard rate
1562,1562,1,standard rate
1563,1563,1,standard rate
1564,1564,1,standard rate
1565,1565,1,standard rate
1566,1566,1,standard rate
1567,1567,1,standard rate
1568,1568,1,standard rate
1569,1569,1,standard rate
1570,1570,1,standard rate
1571,1571,1,standard rate
1572,1572,1,standard rate
1573,1573,1,standard rate
1574,1574,1,standard rate
1575,1575,1,standard rate
1576,1576,1,standard rate
1577,1577,1,standard rate
1578,1578,1,standard rate
1579,1579,1,standard rate
1580,1580,1,standard rate
1581,1581,1,standard rate
1582,1582,1,standard rate
1583,1583,1,standard rate
1584,1584,1,standard rate
1585,1585,1,standard rate
1586,1586,1,standard rate
1587,1587,1,standard rate
1588,1588,1,standard rate
1589,1589,1,standard rate
1590,1590,1,standard rate
1591,1591,1,standard rate
1592,1592,1,standard rate
1593,1593,1,standard rate
1594,1594,1,standard rate
1595,1595,1,standard rate
1596,1596,1,standard rate
1597,1597,1,standard rate
1598,1598,1,standard rate
1599,1599,1,standard rate
1600,1600,1,standard rate
1601,1601,1,standard rate
1602,1602,1,standard rate
1603,1603,1,standard rate
1604,1604,1,standard rate
1605,1605,1,standard rate
1606,1606,1,standard rate
1607,1607,1,standard rate
1608,1608,1,standard rate
1609,1609,1,standard rate
1610,1610,1,standard rate
1611,1611,1,standard rate
1612,1612,1,standard rate
1613,1613,1,standard rate
1614,1614,1,standard rate
1615,1615,1,standard rate
1616,1616,1,standard rate
1617,1617,1,standard rate
1618,1618,1,standard rate
1619,1619,1,standard rate
1620,1620,1,standard rate
1621,1621,1,standard rate
1622,1622,1,standard rate
1623,1623,1,standard rate
1624,1624,1,standard rate
1625,1625,1,standard rate
1626,1626,1,standard rate
1627,1627,1,standard rate
1628,1628,1,standard rate
1629,1629,1,standard rate
1630,1630,1,standard rate
1631,1631,1,standard rate
1632,1632,1,standard rate
1633,1633,1,standard rate
1634,1634,1,standard rate
1635,1635,1,standard rate
1636,1636,1,standard rate
1637,1637,1,standard rate
1638,1638,1,standard rate
1639,1639,1,standard rate
1640,1640,1,standard rate
1641,1641,1,standard rate
1642,1642,1,standard rate
1643,1643,1,standard rate
1644,1644,1,standard rate
1645,1645,1,standard rate
1646,1646,1,standard rate
1647,1647,1,standard rate
1648,1648,1,standard rate
1649,1649,1,standard rate
1650,1650,1,standard rate
1651,1651,1,standard rate
1652,1652,1,standard rate
1653,1653,1,standard rate
1654,1654,1,standard rate
1655,1655,1,standard rate
1656,1656,1,standard rate
1657,1657,1,standard rate
1658,1658,1,standard rate
1659,1659,1,standard rate
1660,1660,1,standard rate
1661,1661,1,standard rate
1662,1662,1,standard rate
1663,1663,1,standard rate
1664,1664,1,standard rate
1665,1665,1,standard rate
1666,1666,1,standard rate
1667,1667,1,standard rate
1668,1668,1,standard rate
1669,1669,1,standard rate
1670,1670,1,standard rate
1671,1671,1,standard rate
1672,1672,1,standard rate
1673,1673,1,standard rate
1674,1674,1,standard rate
1675,1675,1,standard rate
1676,1676,1,standard rate
1677,1677,1,standard rate
1678,1678,1,standard rate
1679,1679,1,standard rate
1680,1680,1,standard rate
1681,1681,1,standard rate
1682,1682,1,standard rate
1683,1683,1,standard rate
1684,1684,1,standard rate
1685,1685,1,standard rate
1686,1686,1,standard rate
1687,1687,1,standard rate
1688,1688,1,standard rate
1689,1689,1,standard rate
1690,1690,1,standard rate
1691,1691,1,standard rate
1692,1692,1,standard rate
1693,1693,1,standard rate
1694,1694,1,standard rate
1695,1695,1,standard rate
1696,1696,1,standard rate
1697,1697,1,standard rate
1698,1698,1,standard rate
1699,1699,1,standard rate
1700,1700,1,standard rate
1701,1701,1,standard rate
1702,1702,1,standard rate
1703,1703,1,standard rate
1704,1704,1,standard rate
1705,1705,1,standard rate
1706,1706,1,standard rate
1707,1707,1,standard rate
1708,1708,1,standard rate
1709,1709,1,standard rate
1710,1710,1,standard rate
1711,1711,1,standard rate
1712,1712,1,standard rate
1713,1713,1,standard rate
1714,1714,1,standard rate
1715,1715,1,standard rate
1716,1716,1,standard rate
1717,1717,1,standard rate
1718,1718,1,standard rate
1719,1719,1,standard rate
1720,1720,1,standard rate
1721,1721,1,standard rate
1722,1722,1,standard rate
1723,1723,1,standard rate
1724,1724,1,standard rate
1725,1725,1,standard rate
1726,1726,1,standard rate
1727,1727,1,standard rate
1728,1728,1,standard rate
1729,1729,1,standard rate
1730,1730,1,standard rate
1731,1731,1,standard rate
1732,1732,1,standard rate
1733,1733,1,standard rate
1734,1734,1,standard rate
1735,1735,1,standard rate
1736,1736,1,standard rate
1737,1737,1,standard rate
1738,1738,1,standard rate
1739,1739,1,standard rate
1740,1740,1,standard rate
1741,1741,1,standard rate
1742,1742,1,standard rate
1743,1743,1,standard rate
1744,1744,1,standard rate
1745,1745,1,standard rate
1746,1746,1,standard rate
1747,1747,1,standard rate
1748,1748,1,standard rate
1749,1749,1,standard rate
1750,1750,1,standard rate
1751,1751,1,standard rate
1752,1752,1,standard rate
1753,1753,1,standard rate
1754,1754,1,standard rate
1755,1755,1,standard rate
1756,1756,1,standard rate
1757,1757,1,standard rate
1758,1758,1,standard rate
1759,1759,1,standard rate
1760,1760,1,standard rate
1761,1761,1,standard rate
1762,1762,1,standard rate
1763,1763,1,standard rate
1764,1764,1,standard rate
1765,1765,1,standard rate
1766,1766,1,standard rate
1767,1767,1,standard rate
