,trip_distance_id,trip_distance
1592,1592,2.08
1593,1593,11.96
1594,1594,1.04
1595,1595,1.22
1596,1596,2.1
1597,1597,4.37
1598,1598,3.96
1599,1599,1.16
1600,1600,2.4
1601,1601,2.62
1602,1602,2.64
1603,1603,1.67
1604,1604,0.82
1605,1605,1.73
1606,1606,1.91
1607,1607,2.72
1608,1608,2.69
1609,1609,1.19
1610,1610,1.34
1611,1611,1.34
1612,1612,2.03
1613,1613,0.55
1614,1614,1.24
1615,1615,1.28
1616,1616,1.46
1617,1617,4.39
1618,1618,2.38
1619,1619,1.21
1620,1620,0.68
1621,1621,1.83
1622,1622,0.75
1623,1623,1.59
1624,1624,1.95
1625,1625,4.46
1626,1626,1.57
1627,1627,1.44
1628,1628,0.51
1629,1629,10.26
1630,1630,11.79
1631,1631,1.99
1632,1632,0.6
1633,1633,0.54
1634,1634,2.08
1635,1635,5.23
1636,1636,2.35
1637,1637,9.93
1638,1638,1.37
1639,1639,1.82
1640,1640,2.19
1641,1641,4.59
1642,1642,8.66
1643,1643,5.27
1644,1644,1.77
1645,1645,3.96
1646,1646,8.57
1647,1647,1.51
1648,1648,1.93
1649,1649,0.8
1650,1650,4.23
1651,1651,1.06
1652,1652,2.72
1653,1653,2.99
1654,1654,1.55
1655,1655,9.24
1656,1656,11.54
1657,1657,1.86
1658,1658,1.26
1659,1659,1.55
1660,1660,2.32
1661,1661,2.27
1662,1662,2.48
1663,1663,0.92
1664,1664,1.19
1665,1665,1.54
1666,1666,1.43
1667,1667,0.68
1668,1668,1.16
1669,1669,1.53
1670,1670,0.62
1671,1671,1.01
1672,1672,0.88
1673,1673,5.55
1674,1674,1.3
1675,1675,1.39
1676,1676,12.39
1677,1677,0.72
1678,1678,0.83
1679,1679,2.12
1680,1680,7.47
1681,1681,2.04
1682,1682,5.24
1683,1683,5.3
1684,1684,1.5
1685,1685,0.59
1686,1686,0.81
1687,1687,3.08
1688,1688,1.96
1689,1689,6.8
1690,1690,1.59
1691,1691,1.11
1692,1692,0.66
1693,1693,2.45
1694,1694,1.21
1695,1695,3.87
1696,1696,6.82
1697,1697,2.73
1698,1698,1.65
1699,1699,0.63
1700,1700,1.61
1701,1701,0.6
1702,1702,6.06
1703,1703,1.03
1704,1704,0.91
1705,1705,1.86
1706,1706,1.67
1707,1707,1.38
1708,1708,3.63
1709,1709,3.54
1710,1710,1.65
1711,1711,1.69
1712,1712,1.08
1713,1713,1.92
1714,1714,1.69
1715,1715,10.06
1716,1716,1.87
1717,1717,1.65
1718,1718,1.61
1719,1719,12.69
1720,1720,0.93
1721,1721,2.9
1722,1722,1.16
1723,1723,0.88
1724,1724,2.4
1725,1725,1.12
1726,1726,2.21
1727,1727,1.03
1728,1728,1.35
1729,1729,2.68
1730,1730,1.8
1731,1731,1.34
1732,1732,3.78
1733,1733,1.33
1734,1734,1.11
1735,1735,2.16
1736,1736,1.96
1737,1737,2.26
1738,1738,0.66
1739,1739,2.11
1740,1740,0.49
1741,1741,2.92
1742,1742,2.74
1743,1743,3.79
1744,1744,1.71
1745,1745,8.89
1746,1746,0.86
1747,1747,1.71
1748,1748,0.92
1749,1749,0.82
1750,1750,5.0
1751,1751,9.67
1752,1752,3.11
1753,1753,1.41
1754,1754,2.94
1755,1755,1.0
1756,1756,1.5
1757,1757,2.06
1758,1758,7.73
1759,1759,0.96
1760,1760,1.1
1761,1761,0.37
1762,1762,0.95
1763,1763,2.75
1764,1764,2.37
1765,1765,7.21
1766,1766,3.16
1767,1767,0.61
1768,1768,1.5
1769,1769,3.63
1770,1770,2.21
1771,1771,1.54
1772,1772,1.18
1773,1773,2.59
1774,1774,4.48
1775,1775,8.65
1776,1776,5.05
1777,1777,1.19
1778,1778,4.32
1779,1779,3.26
1780,1780,3.86
1781,1781,0.89
1782,1782,2.02
1783,1783,3.95
1784,1784,1.84
1785,1785,0.42
1786,1786,0.64
1787,1787,1.37
1788,1788,3.91
1789,1789,0.83
1790,1790,1.48
1791,1791,7.67
1792,1792,0.8
1793,1793,7.49
1794,1794,1.9
1795,1795,0.88
1796,1796,2.66
1797,1797,1.31
1798,1798,4.04
1799,1799,2.63
1800,1800,1.37
1801,1801,0.9
1802,1802,1.17
1803,1803,1.91
1804,1804,0.6
1805,1805,3.02
1806,1806,2.22
1807,1807,2.76
1808,1808,2.3
1809,1809,14.98
1810,1810,1.09
1811,1811,0.88
1812,1812,2.48
1813,1813,2.79
1814,1814,2.37
1815,1815,0.84
1816,1816,2.85
1817,1817,1.47
1818,1818,1.04
1819,1819,0.94
1820,1820,0.29
1821,1821,5.26
1822,1822,1.46
1823,1823,18.11
1824,1824,2.05
1825,1825,2.54
1826,1826,2.25
1827,1827,3.88
1828,1828,1.3
1829,1829,3.35
1830,1830,0.71
1831,1831,5.62
1832,1832,1.87
1833,1833,3.16
1834,1834,2.1
1835,1835,1.38
1836,1836,2.08
1837,1837,1.99
1838,1838,1.71
1839,1839,1.1
1840,1840,1.25
1841,1841,4.51
1842,1842,1.92
1843,1843,0.7
1844,1844,1.3
1845,1845,1.15
1846,1846,1.23
1847,1847,6.69
1848,1848,1.38
1849,1849,1.74
1850,1850,2.0
1851,1851,2.0
1852,1852,1.79
1853,1853,0.92
1854,1854,1.67
1855,1855,0.93
1856,1856,1.23
1857,1857,1.42
1858,1858,1.21
1859,1859,0.96
1860,1860,3.27
1861,1861,2.7
1862,1862,0.84
1863,1863,0.74
1864,1864,2.23
1865,1865,1.54
1866,1866,2.73
1867,1867,6.5
1868,1868,1.61
1869,1869,0.79
1870,1870,1.5
1871,1871,1.18
1872,1872,0.76
1873,1873,0.74
1874,1874,0.58
1875,1875,1.44
1876,1876,4.85
1877,1877,1.22
1878,1878,0.88
1879,1879,2.24
1880,1880,2.21
1881,1881,4.84
1882,1882,1.42
1883,1883,1.04
1884,1884,0.72
1885,1885,0.71
1886,1886,1.15
1887,1887,3.63
1888,1888,1.69
1889,1889,2.09
1890,1890,0.95
1891,1891,1.44
1892,1892,2.29
1893,1893,0.91
1894,1894,1.68
1895,1895,1.47
1896,1896,2.03
1897,1897,0.83
1898,1898,1.14
1899,1899,1.95
1900,1900,3.01
1901,1901,1.98
1902,1902,2.25
1903,1903,0.78
1904,1904,5.03
1905,1905,5.08
1906,1906,2.33
1907,1907,0.71
1908,1908,2.58
1909,1909,1.25
1910,1910,1.55
1911,1911,2.25
1912,1912,1.5
1913,1913,1.89
1914,1914,1.02
1915,1915,2.97
1916,1916,2.23
1917,1917,0.62
1918,1918,5.72
1919,1919,5.37
1920,1920,4.29
1921,1921,2.34
1922,1922,1.89
1923,1923,3.15
1924,1924,1.23
1925,1925,1.56
1926,1926,1.83
1927,1927,1.55
1928,1928,2.72
1929,1929,4.61
1930,1930,1.07
1931,1931,1.56
1932,1932,0.82
1933,1933,1.3
1934,1934,1.75
1935,1935,0.83
1936,1936,9.16
1937,1937,0.63
1938,1938,2.11
1939,1939,3.3
1940,1940,0.63
1941,1941,1.93
1942,1942,4.07
1943,1943,0.75
1944,1944,1.03
1945,1945,2.09
1946,1946,1.63
1947,1947,14.1
1948,1948,1.76
1949,1949,2.62
1950,1950,2.05
1951,1951,4.23
1952,1952,1.15
1953,1953,1.54
1954,1954,0.84
1955,1955,17.04
1956,1956,1.95
1957,1957,2.3
1958,1958,0.57
1959,1959,2.03
1960,1960,13.79
1961,1961,3.7
1962,1962,17.56
1963,1963,2.77
1964,1964,2.73
1965,1965,0.87
1966,1966,0.8
1967,1967,3.13
1968,1968,15.81
1969,1969,1.54
1970,1970,2.96
1971,1971,1.44
1972,1972,0.85
1973,1973,0.77
1974,1974,1.21
1975,1975,2.95
1976,1976,1.97
1977,1977,0.53
1978,1978,13.01
1979,1979,9.48
1980,1980,1.7
1981,1981,2.24
1982,1982,2.22
1983,1983,1.82
1984,1984,0.96
1985,1985,26.27
1986,1986,1.32
1987,1987,5.43
1988,1988,4.14
1989,1989,1.78
1990,1990,4.21
1991,1991,2.94
1992,1992,3.37
1993,1993,1.29
1994,1994,2.01
1995,1995,3.56
1996,1996,8.04
1997,1997,3.09
1998,1998,0.49
1999,1999,4.47
2000,2000,0.65
2001,2001,2.85
2002,2002,1.23
2003,2003,1.77
2004,2004,2.06
2005,2005,6.29
2006,2006,4.79
2007,2007,2.87
2008,2008,2.77
2009,2009,1.75
2010,2010,3.08
2011,2011,3.2
2012,2012,0.65
2013,2013,2.03
2014,2014,9.06
2015,2015,8.95
2016,2016,1.1
2017,2017,0.66
2018,2018,6.2
2019,2019,0.74
2020,2020,1.92
2021,2021,1.38
2022,2022,0.97
2023,2023,4.21
2024,2024,2.48
2025,2025,1.33
2026,2026,21.04
2027,2027,0.72
2028,2028,7.82
2029,2029,2.05
2030,2030,1.48
2031,2031,0.54
2032,2032,2.51
2033,2033,1.15
2034,2034,0.6
2035,2035,1.81
2036,2036,0.96
2037,2037,2.59
2038,2038,17.04
2039,2039,1.11
2040,2040,1.82
2041,2041,0.65
2042,2042,1.07
2043,2043,2.26
2044,2044,2.58
2045,2045,1.79
2046,2046,1.69
2047,2047,1.47
2048,2048,1.43
2049,2049,0.92
2050,2050,1.22
2051,2051,2.38
2052,2052,9.05
2053,2053,2.53
2054,2054,1.56
2055,2055,1.13
2056,2056,1.19
2057,2057,1.27
2058,2058,1.17
2059,2059,0.38
2060,2060,1.02
2061,2061,3.13
2062,2062,2.26
2063,2063,1.04
2064,2064,1.36
2065,2065,4.75
2066,2066,0.47
2067,2067,1.45
2068,2068,4.44
2069,2069,0.89
2070,2070,7.87
2071,2071,1.16
2072,2072,1.39
2073,2073,18.31
2074,2074,1.13
2075,2075,0.69
2076,2076,3.19
2077,2077,2.49
2078,2078,0.65
2079,2079,1.22
2080,2080,2.13
2081,2081,1.84
2082,2082,4.24
2083,2083,8.6
2084,2084,1.29
2085,2085,2.38
2086,2086,9.08
2087,2087,1.49
2088,2088,0.8
2089,2089,1.14
2090,2090,4.44
2091,2091,8.23
2092,2092,1.39
2093,2093,2.25
2094,2094,0.6
2095,2095,0.49
2096,2096,2.35
2097,2097,3.7
2098,2098,3.09
2099,2099,1.41
2100,2100,0.73
2101,2101,1.67
2102,2102,3.28
2103,2103,1.09
2104,2104,0.88
2105,2105,9.26
2106,2106,3.52
2107,2107,1.53
2108,2108,8.04
2109,2109,1.49
2110,2110,1.53
2111,2111,4.88
2112,2112,2.06
2113,2113,2.17
2114,2114,1.06
2115,2115,0.25
2116,2116,1.18
2117,2117,2.4
2118,2118,2.81
2119,2119,0.38
2120,2120,2.98
2121,2121,1.3
2122,2122,0.6
2123,2123,1.63
2124,2124,5.18
2125,2125,2.33
2126,2126,4.48
2127,2127,2.21
2128,2128,1.12
2129,2129,6.16
2130,2130,1.71
2131,2131,2.68
2132,2132,0.69
2133,2133,3.1
2134,2134,1.78
2135,2135,2.3
2136,2136,16.94
2137,2137,1.13
2138,2138,1.7
2139,2139,0.78
2140,2140,4.97
2141,2141,2.97
2142,2142,0.44
2143,2143,1.2
2144,2144,1.01
2145,2145,4.09
2146,2146,1.11
2147,2147,9.4
2148,2148,2.08
2149,2149,1.42
2150,2150,1.15
2151,2151,0.62
2152,2152,1.54
2153,2153,1.1
2154,2154,1.06
2155,2155,1.59
2156,2156,1.89
2157,2157,16.62
2158,2158,0.94
2159,2159,3.0
2160,2160,4.22
2161,2161,1.6
2162,2162,0.92
2163,2163,1.3
2164,2164,1.67
2165,2165,1.02
2166,2166,8.71
2167,2167,11.4
2168,2168,4.48
2169,2169,4.43
2170,2170,6.95
2171,2171,7.24
2172,2172,2.24
2173,2173,0.78
2174,2174,1.36
2175,2175,0.32
2176,2176,1.46
2177,2177,2.66
2178,2178,0.66
2179,2179,2.56
2180,2180,0.68
2181,2181,1.87
2182,2182,18.54
2183,2183,1.54
2184,2184,2.8
2185,2185,1.03
2186,2186,1.64
2187,2187,0.81
2188,2188,0.99
2189,2189,1.84
2190,2190,1.22
2191,2191,1.36
2192,2192,0.54
2193,2193,4.24
2194,2194,9.98
2195,2195,1.83
2196,2196,3.18
2197,2197,2.98
2198,2198,0.68
2199,2199,1.15
2200,2200,1.4
2201,2201,10.6
2202,2202,1.46
2203,2203,19.28
2204,2204,3.2
2205,2205,0.0
2206,2206,1.01
2207,2207,19.43
2208,2208,0.96
2209,2209,1.13
2210,2210,3.64
2211,2211,3.37
2212,2212,5.34
2213,2213,2.16
2214,2214,1.18
2215,2215,2.63
2216,2216,0.79
2217,2217,2.48
2218,2218,0.96
2219,2219,1.12
2220,2220,1.31
2221,2221,1.39
2222,2222,5.06
2223,2223,3.64
2224,2224,17.34
2225,2225,1.03
2226,2226,3.96
2227,2227,2.01
2228,2228,1.21
2229,2229,2.52
2230,2230,0.96
2231,2231,0.96
2232,2232,0.67
2233,2233,3.18
2234,2234,1.24
2235,2235,3.23
2236,2236,1.77
2237,2237,2.65
2238,2238,1.75
2239,2239,0.55
2240,2240,0.66
2241,2241,0.63
2242,2242,1.87
2243,2243,2.49
2244,2244,1.69
2245,2245,3.32
2246,2246,4.41
2247,2247,1.61
2248,2248,0.85
2249,2249,1.61
2250,2250,12.1
2251,2251,4.04
2252,2252,1.2
2253,2253,2.08
2254,2254,1.32
2255,2255,2.38
2256,2256,1.45
2257,2257,11.93
2258,2258,3.21
2259,2259,1.55
2260,2260,2.41
2261,2261,2.38
2262,2262,0.16
2263,2263,1.06
2264,2264,1.06
2265,2265,0.71
2266,2266,1.63
2267,2267,4.49
2268,2268,3.16
2269,2269,0.78
2270,2270,0.6
2271,2271,1.9
2272,2272,1.24
2273,2273,0.86
2274,2274,5.08
2275,2275,3.11
2276,2276,2.06
2277,2277,1.05
2278,2278,3.82
2279,2279,0.0
2280,2280,0.66
2281,2281,1.2
2282,2282,6.88
2283,2283,2.26
2284,2284,0.93
2285,2285,0.54
2286,2286,10.94
2287,2287,3.77
2288,2288,0.59
2289,2289,3.9
2290,2290,0.88
2291,2291,0.55
2292,2292,1.46
2293,2293,1.03
2294,2294,0.48
2295,2295,3.14
2296,2296,3.55
2297,2297,4.49
2298,2298,1.56
2299,2299,5.78
2300,2300,0.65
2301,2301,2.17
2302,2302,0.8
2303,2303,1.83
2304,2304,1.32
2305,2305,18.41
2306,2306,12.39
2307,2307,1.11
2308,2308,11.06
2309,2309,1.97
2310,2310,2.39
2311,2311,0.77
2312,2312,5.76
2313,2313,6.34
2314,2314,5.62
2315,2315,1.06
2316,2316,1.81
2317,2317,2.73
2318,2318,1.22
2319,2319,0.82
2320,2320,1.68
2321,2321,0.78
2322,2322,5.45
2323,2323,2.49
2324,2324,1.52
2325,2325,0.84
2326,2326,1.32
2327,2327,1.16
2328,2328,1.1
2329,2329,0.41
2330,2330,2.9
2331,2331,0.93
2332,2332,2.21
2333,2333,1.8
2334,2334,1.77
2335,2335,0.62
2336,2336,2.65
2337,2337,3.62
2338,2338,11.31
2339,2339,6.26
2340,2340,0.86
2341,2341,1.98
2342,2342,1.99
2343,2343,4.03
2344,2344,0.71
2345,2345,1.22
2346,2346,5.83
2347,2347,1.32
2348,2348,1.02
2349,2349,2.44
2350,2350,3.35
2351,2351,8.55
2352,2352,3.62
2353,2353,4.02
2354,2354,0.94
2355,2355,1.64
2356,2356,1.64
2357,2357,2.73
2358,2358,2.26
2359,2359,1.43
2360,2360,0.83
2361,2361,1.17
2362,2362,0.57
2363,2363,1.26
2364,2364,3.06
2365,2365,0.77
2366,2366,0.24
2367,2367,18.44
2368,2368,1.23
2369,2369,2.07
2370,2370,11.38
2371,2371,16.85
2372,2372,0.62
2373,2373,1.24
2374,2374,0.6
2375,2375,2.49
2376,2376,18.29
2377,2377,0.98
2378,2378,1.82
2379,2379,1.96
2380,2380,1.8
2381,2381,7.06
2382,2382,0.84
2383,2383,1.03
2384,2384,1.61
2385,2385,0.97
2386,2386,5.51
2387,2387,0.9
2388,2388,2.17
2389,2389,1.03
2390,2390,1.11
2391,2391,8.05
2392,2392,0.59
2393,2393,2.73
2394,2394,1.18
2395,2395,6.7
2396,2396,0.98
2397,2397,1.18
2398,2398,0.63
2399,2399,9.37
2400,2400,0.73
2401,2401,2.03
2402,2402,2.79
2403,2403,1.73
2404,2404,1.32
2405,2405,0.82
2406,2406,1.34
2407,2407,13.5
2408,2408,5.68
2409,2409,0.64
2410,2410,0.89
2411,2411,2.67
2412,2412,2.14
2413,2413,3.2
2414,2414,1.09
2415,2415,2.59
2416,2416,3.74
2417,2417,1.11
2418,2418,1.84
2419,2419,0.73
2420,2420,0.84
2421,2421,1.57
2422,2422,4.07
2423,2423,0.56
2424,2424,5.61
2425,2425,6.85
2426,2426,1.33
2427,2427,1.69
2428,2428,0.93
2429,2429,0.63
2430,2430,4.44
2431,2431,4.37
2432,2432,2.97
2433,2433,3.41
2434,2434,4.67
2435,2435,1.5
2436,2436,3.38
2437,2437,2.71
2438,2438,17.1
2439,2439,0.66
2440,2440,8.98
2441,2441,0.94
2442,2442,0.65
2443,2443,2.59
2444,2444,1.16
2445,2445,1.01
2446,2446,6.48
2447,2447,18.36
2448,2448,1.1
2449,2449,2.11
2450,2450,2.12
2451,2451,4.22
2452,2452,0.88
2453,2453,1.08
2454,2454,1.13
2455,2455,0.67
2456,2456,0.38
2457,2457,1.02
2458,2458,0.43
2459,2459,1.71
2460,2460,5.2
2461,2461,7.08
2462,2462,0.47
2463,2463,16.49
2464,2464,1.76
2465,2465,0.97
2466,2466,1.52
2467,2467,2.85
2468,2468,0.61
2469,2469,0.8
2470,2470,2.09
2471,2471,1.65
2472,2472,1.23
2473,2473,1.58
2474,2474,1.87
2475,2475,2.48
2476,2476,1.11
2477,2477,0.74
2478,2478,2.38
2479,2479,1.38
2480,2480,20.54
2481,2481,5.14
2482,2482,1.75
2483,2483,1.16
2484,2484,9.82
2485,2485,6.9
2486,2486,18.22
2487,2487,0.65
2488,2488,1.89
2489,2489,5.68
2490,2490,1.16
2491,2491,4.27
2492,2492,8.11
2493,2493,1.78
2494,2494,6.95
2495,2495,8.71
2496,2496,1.83
2497,2497,5.7
2498,2498,0.8
2499,2499,1.09
2500,2500,2.56
2501,2501,7.89
2502,2502,2.33
2503,2503,1.59
2504,2504,0.7
2505,2505,1.52
2506,2506,5.07
2507,2507,1.71
2508,2508,2.41
2509,2509,0.38
2510,2510,7.75
2511,2511,0.74
2512,2512,3.35
2513,2513,2.31
2514,2514,1.81
2515,2515,11.16
2516,2516,4.97
2517,2517,1.67
2518,2518,1.12
2519,2519,10.37
2520,2520,0.89
2521,2521,1.05
2522,2522,5.59
2523,2523,1.21
2524,2524,1.9
2525,2525,1.33
2526,2526,0.4
2527,2527,0.92
2528,2528,5.52
2529,2529,3.22
2530,2530,1.92
2531,2531,3.29
2532,2532,3.73
2533,2533,3.03
2534,2534,2.53
2535,2535,8.85
2536,2536,0.75
2537,2537,2.08
2538,2538,2.18
2539,2539,3.47
2540,2540,2.7
2541,2541,0.67
2542,2542,4.15
2543,2543,2.22
2544,2544,0.0
2545,2545,2.77
2546,2546,1.65
2547,2547,1.4
2548,2548,1.56
2549,2549,1.08
2550,2550,1.77
2551,2551,1.31
2552,2552,2.41
2553,2553,1.17
2554,2554,1.2
2555,2555,0.85
2556,2556,0.7
2557,2557,1.83
2558,2558,1.17
2559,2559,18.97
2560,2560,0.0
2561,2561,3.0
2562,2562,6.12
2563,2563,2.8
2564,2564,0.71
2565,2565,0.78
2566,2566,6.08
2567,2567,1.41
2568,2568,1.78
2569,2569,0.89
2570,2570,1.12
2571,2571,1.76
2572,2572,1.41
2573,2573,1.94
2574,2574,2.06
2575,2575,0.69
2576,2576,1.0
2577,2577,3.18
2578,2578,3.31
2579,2579,3.74
2580,2580,6.99
2581,2581,8.87
2582,2582,0.29
2583,2583,0.84
2584,2584,1.49
2585,2585,9.93
2586,2586,2.16
2587,2587,0.9
2588,2588,0.78
2589,2589,20.67
2590,2590,2.77
2591,2591,3.14
2592,2592,1.27
2593,2593,2.01
2594,2594,0.9
2595,2595,0.48
2596,2596,0.4
2597,2597,2.68
2598,2598,2.44
2599,2599,2.58
2600,2600,2.19
2601,2601,1.68
2602,2602,2.89
2603,2603,5.23
2604,2604,0.87
2605,2605,10.27
2606,2606,1.69
2607,2607,1.97
2608,2608,2.89
2609,2609,1.15
2610,2610,1.4
2611,2611,4.03
2612,2612,1.25
2613,2613,1.88
2614,2614,3.9
2615,2615,1.43
2616,2616,0.82
2617,2617,2.56
2618,2618,1.89
2619,2619,1.92
2620,2620,2.34
2621,2621,0.56
2622,2622,12.9
2623,2623,1.42
2624,2624,0.66
2625,2625,1.65
2626,2626,2.49
2627,2627,1.32
2628,2628,0.98
2629,2629,19.69
2630,2630,2.86
2631,2631,2.82
2632,2632,2.82
2633,2633,1.82
2634,2634,2.24
2635,2635,1.3
2636,2636,4.44
2637,2637,4.78
2638,2638,2.17
2639,2639,7.74
2640,2640,1.73
2641,2641,0.89
2642,2642,0.4
2643,2643,1.67
2644,2644,0.8
2645,2645,1.22
2646,2646,0.75
2647,2647,0.71
2648,2648,3.59
2649,2649,8.58
2650,2650,4.5
2651,2651,1.78
2652,2652,2.03
2653,2653,0.76
2654,2654,1.48
2655,2655,4.05
2656,2656,1.17
2657,2657,0.81
2658,2658,4.4
2659,2659,0.93
2660,2660,2.83
2661,2661,1.54
2662,2662,1.41
2663,2663,3.39
2664,2664,0.4
2665,2665,0.51
2666,2666,2.79
2667,2667,1.17
2668,2668,1.5
2669,2669,3.05
2670,2670,0.46
2671,2671,2.83
2672,2672,1.28
2673,2673,2.18
2674,2674,0.84
2675,2675,3.1
2676,2676,1.18
2677,2677,1.67
2678,2678,1.16
2679,2679,0.69
2680,2680,1.98
2681,2681,2.98
2682,2682,3.97
2683,2683,2.38
2684,2684,1.93
2685,2685,2.75
2686,2686,3.15
2687,2687,11.22
2688,2688,2.17
2689,2689,6.29
2690,2690,2.98
2691,2691,9.73
2692,2692,0.5
2693,2693,0.86
2694,2694,6.57
2695,2695,2.61
2696,2696,0.49
2697,2697,0.84
2698,2698,1.98
2699,2699,3.51
2700,2700,18.06
2701,2701,2.7
2702,2702,1.37
2703,2703,1.03
2704,2704,2.66
2705,2705,5.45
2706,2706,9.73
2707,2707,4.07
2708,2708,0.71
2709,2709,2.49
2710,2710,1.28
2711,2711,1.37
2712,2712,1.17
2713,2713,1.65
2714,2714,1.04
2715,2715,1.66
2716,2716,0.95
2717,2717,1.17
2718,2718,2.03
2719,2719,1.26
2720,2720,0.94
2721,2721,1.19
2722,2722,1.45
2723,2723,2.87
2724,2724,0.86
2725,2725,1.01
2726,2726,0.68
2727,2727,2.25
2728,2728,2.66
2729,2729,4.59
2730,2730,29.32
2731,2731,1.96
2732,2732,1.37
2733,2733,3.31
2734,2734,1.68
2735,2735,5.95
2736,2736,7.64
2737,2737,1.09
2738,2738,0.32
2739,2739,6.32
2740,2740,18.29
2741,2741,0.92
2742,2742,12.44
2743,2743,2.28
2744,2744,0.57
2745,2745,2.1
2746,2746,1.48
2747,2747,2.38
2748,2748,6.98
2749,2749,2.9
2750,2750,0.64
2751,2751,3.24
2752,2752,2.85
2753,2753,16.77
2754,2754,0.59
2755,2755,3.79
2756,2756,1.83
2757,2757,1.49
2758,2758,1.19
2759,2759,1.52
2760,2760,2.65
2761,2761,2.27
2762,2762,6.88
2763,2763,2.46
2764,2764,2.06
2765,2765,5.32
2766,2766,0.6
2767,2767,3.51
2768,2768,1.33
2769,2769,6.71
2770,2770,3.92
2771,2771,0.48
2772,2772,1.94
2773,2773,1.73
2774,2774,0.51
2775,2775,19.64
2776,2776,0.95
2777,2777,1.04
2778,2778,0.47
2779,2779,0.58
2780,2780,1.18
2781,2781,1.29
2782,2782,3.95
2783,2783,3.07
2784,2784,1.7
2785,2785,0.72
2786,2786,12.74
2787,2787,17.39
2788,2788,0.57
2789,2789,0.92
2790,2790,2.47
2791,2791,3.46
2792,2792,16.7
2793,2793,1.18
2794,2794,3.32
2795,2795,1.61
2796,2796,2.03
2797,2797,2.09
2798,2798,1.54
2799,2799,0.62
2800,2800,1.07
2801,2801,0.87
2802,2802,3.95
2803,2803,2.76
2804,2804,3.29
2805,2805,1.57
2806,2806,11.98
2807,2807,0.87
2808,2808,0.71
2809,2809,5.49
2810,2810,1.93
2811,2811,6.51
2812,2812,8.86
2813,2813,2.04
2814,2814,6.38
2815,2815,0.89
2816,2816,1.18
2817,2817,2.14
2818,2818,2.66
2819,2819,1.38
2820,2820,1.92
2821,2821,3.38
2822,2822,0.59
2823,2823,1.59
2824,2824,4.01
2825,2825,1.57
2826,2826,3.91
2827,2827,0.53
2828,2828,1.31
2829,2829,1.12
2830,2830,5.58
2831,2831,2.34
2832,2832,2.01
2833,2833,1.54
2834,2834,0.3
2835,2835,2.37
2836,2836,0.48
2837,2837,3.39
2838,2838,2.6
2839,2839,9.16
2840,2840,2.5
2841,2841,4.14
2842,2842,2.49
2843,2843,1.55
2844,2844,2.85
2845,2845,1.44
2846,2846,3.36
2847,2847,0.99
2848,2848,3.33
2849,2849,3.59
2850,2850,3.61
2851,2851,3.62
2852,2852,0.47
2853,2853,10.27
2854,2854,1.05
2855,2855,2.14
2856,2856,2.61
2857,2857,3.13
2858,2858,1.76
2859,2859,1.06
2860,2860,0.81
2861,2861,0.61
2862,2862,1.47
2863,2863,0.82
2864,2864,5.45
2865,2865,6.55
2866,2866,1.24
2867,2867,1.79
2868,2868,0.57
2869,2869,1.12
2870,2870,2.07
2871,2871,0.74
2872,2872,2.28
2873,2873,3.92
2874,2874,0.63
2875,2875,2.47
2876,2876,1.02
2877,2877,1.99
2878,2878,2.97
2879,2879,0.82
2880,2880,1.54
2881,2881,3.01
2882,2882,0.93
2883,2883,1.39
2884,2884,1.4
2885,2885,3.09
2886,2886,2.39
2887,2887,1.35
2888,2888,0.93
2889,2889,3.53
2890,2890,1.36
2891,2891,1.44
2892,2892,3.51
2893,2893,1.07
2894,2894,3.94
2895,2895,2.22
2896,2896,0.71
2897,2897,1.16
2898,2898,5.62
2899,2899,2.88
2900,2900,3.24
2901,2901,18.17
2902,2902,2.62
2903,2903,0.85
2904,2904,1.54
2905,2905,2.37
2906,2906,2.39
2907,2907,1.34
2908,2908,0.73
2909,2909,1.22
2910,2910,1.14
2911,2911,3.29
2912,2912,2.91
2913,2913,1.38
2914,2914,2.09
2915,2915,2.73
2916,2916,1.57
2917,2917,1.22
2918,2918,12.91
2919,2919,1.46
2920,2920,3.81
2921,2921,0.61
2922,2922,0.95
2923,2923,1.92
2924,2924,1.63
2925,2925,0.65
2926,2926,1.03
2927,2927,2.33
2928,2928,1.81
2929,2929,2.12
2930,2930,0.83
2931,2931,0.72
2932,2932,1.24
2933,2933,0.76
2934,2934,2.14
2935,2935,1.44
2936,2936,1.35
2937,2937,6.37
2938,2938,2.07
2939,2939,3.32
2940,2940,1.6
2941,2941,2.13
2942,2942,1.19
2943,2943,3.34
2944,2944,0.9
2945,2945,17.58
2946,2946,1.75
2947,2947,2.28
2948,2948,0.45
2949,2949,1.87
2950,2950,1.46
2951,2951,2.31
2952,2952,1.94
2953,2953,0.82
2954,2954,0.62
2955,2955,2.34
2956,2956,0.36
2957,2957,2.18
2958,2958,3.64
2959,2959,3.21
2960,2960,0.65
2961,2961,0.46
2962,2962,4.07
